time,weather_code,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,apparent_temperature_max,apparent_temperature_min,showers_sum,rain_sum,snowfall_sum,et0_fao_evapotranspiration,temperature_2m_avg,temperature_range,precipitation_total,day_of_week,month,year,season,is_storm
2000-10-10,53,22.0,12.8,14.1,28.4,74,22.3,12.9,0.0,1.1,0.0,1.75,17.4,9.2,1.1,1,10,2000,autumn,1
2000-10-11,63,21.6,16.7,13.8,30.6,107,22.7,16.6,0.0,18.4,0.0,1.55,19.15,4.900000000000002,18.4,2,10,2000,autumn,1
2000-10-12,3,19.4,14.7,11.9,26.3,39,20.0,14.0,0.0,0.0,0.0,1.27,17.049999999999997,4.699999999999999,0.0,3,10,2000,autumn,1
2000-10-13,3,16.1,12.0,22.1,47.2,54,13.5,8.4,0.0,0.0,0.0,2.01,14.05,4.100000000000001,0.0,4,10,2000,autumn,1
2000-10-14,1,16.2,9.9,26.9,53.6,62,11.5,5.4,0.0,0.0,0.0,3.06,13.05,6.299999999999999,0.0,5,10,2000,autumn,1
2000-10-15,3,18.4,9.3,17.4,37.1,77,18.5,6.5,0.0,0.0,0.0,2.16,13.85,9.099999999999998,0.0,6,10,2000,autumn,1
2000-10-16,3,17.2,11.3,11.2,24.8,296,16.6,10.1,0.0,0.0,0.0,1.83,14.25,5.899999999999999,0.0,0,10,2000,autumn,1
2000-10-17,3,14.7,9.4,16.0,33.5,15,11.4,7.1,0.0,0.0,0.0,1.73,12.05,5.299999999999999,0.0,1,10,2000,autumn,1
2000-10-18,51,11.7,7.7,18.4,37.1,20,8.2,4.0,0.0,0.3,0.0,1.51,9.7,3.999999999999999,0.3,2,10,2000,autumn,1
2000-10-19,3,10.7,5.4,24.2,48.6,40,5.6,1.6,0.0,0.0,0.0,1.59,8.05,5.299999999999999,0.0,3,10,2000,autumn,1
2000-10-20,2,10.9,5.4,30.8,62.3,53,4.8,1.1,0.0,0.0,0.0,1.82,8.15,5.5,0.0,4,10,2000,autumn,1
2000-10-21,3,11.1,6.2,35.0,69.5,57,4.8,-0.1,0.0,0.0,0.0,2.37,8.65,4.8999999999999995,0.0,5,10,2000,autumn,1
2000-10-22,2,12.5,6.2,29.9,58.3,59,6.9,0.9,0.0,0.0,0.0,2.14,9.35,6.3,0.0,6,10,2000,autumn,1
2000-10-23,2,11.6,6.0,31.8,63.0,58,5.9,0.2,0.0,0.0,0.0,2.12,8.8,5.6,0.0,0,10,2000,autumn,1
2000-10-24,0,12.7,5.4,19.6,39.2,59,8.9,1.6,0.0,0.0,0.0,1.77,9.05,7.299999999999999,0.0,1,10,2000,autumn,1
2000-10-25,0,14.1,5.6,8.6,19.8,33,12.4,3.3,0.0,0.0,0.0,1.52,9.85,8.5,0.0,2,10,2000,autumn,0
2000-10-26,3,13.6,5.7,8.0,18.7,276,12.1,3.5,0.0,0.0,0.0,1.37,9.65,7.8999999999999995,0.0,3,10,2000,autumn,0
2000-10-27,3,15.5,7.5,12.1,27.7,186,14.1,5.6,0.0,0.0,0.0,1.51,11.5,8.0,0.0,4,10,2000,autumn,1
2000-10-28,3,17.3,12.5,15.6,34.2,189,16.3,11.8,0.0,0.0,0.0,1.31,14.9,4.800000000000001,0.0,5,10,2000,autumn,1
2000-10-29,53,15.5,12.0,6.9,18.4,207,15.1,11.9,0.0,2.8,0.0,0.96,13.75,3.5,2.8,6,10,2000,autumn,0
2000-10-30,51,16.1,10.2,8.1,22.3,111,15.1,9.7,0.0,0.2,0.0,1.22,13.15,5.900000000000002,0.2,0,10,2000,autumn,1
2000-10-31,3,16.9,8.5,9.7,23.4,72,15.6,7.2,0.0,0.0,0.0,1.46,12.7,8.399999999999999,0.0,1,10,2000,autumn,1
2000-11-01,3,16.4,9.1,9.0,22.3,82,15.7,7.7,0.0,0.0,0.0,1.32,12.75,7.299999999999999,0.0,2,11,2000,autumn,1
2000-11-02,3,17.2,9.5,8.0,14.0,74,17.6,8.6,0.0,0.0,0.0,1.35,13.35,7.699999999999999,0.0,3,11,2000,autumn,0
2000-11-03,3,17.1,11.7,7.3,18.0,121,17.2,11.6,0.0,0.0,0.0,0.96,14.4,5.400000000000002,0.0,4,11,2000,autumn,0
2000-11-04,3,17.4,10.2,9.7,22.7,83,17.0,9.4,0.0,0.0,0.0,1.29,13.799999999999999,7.199999999999999,0.0,5,11,2000,autumn,1
2000-11-05,3,17.7,9.6,10.2,23.4,78,16.7,8.1,0.0,0.0,0.0,1.4,13.649999999999999,8.1,0.0,6,11,2000,autumn,1
2000-11-06,3,17.2,9.3,10.4,21.6,84,16.2,7.6,0.0,0.0,0.0,1.3,13.25,7.899999999999999,0.0,0,11,2000,autumn,1
2000-11-07,3,16.7,9.3,12.3,22.7,82,15.2,7.7,0.0,0.0,0.0,1.2,13.0,7.399999999999999,0.0,1,11,2000,autumn,1
2000-11-08,3,15.2,7.7,23.4,43.2,81,11.9,3.0,0.0,0.0,0.0,1.61,11.45,7.499999999999999,0.0,2,11,2000,autumn,1
2000-11-09,3,11.9,5.6,24.9,50.0,80,6.6,0.6,0.0,0.0,0.0,1.93,8.75,6.300000000000001,0.0,3,11,2000,autumn,1
2000-11-10,3,15.0,5.0,16.3,32.8,87,13.6,0.9,0.0,0.0,0.0,1.23,10.0,10.0,0.0,4,11,2000,autumn,1
2000-11-11,51,17.3,11.2,15.3,32.4,160,16.9,10.1,0.0,2.2,0.0,1.01,14.25,6.100000000000001,2.2,5,11,2000,autumn,1
2000-11-12,3,12.7,7.5,16.9,32.0,307,11.7,5.1,0.0,0.0,0.0,0.74,10.1,5.199999999999999,0.0,6,11,2000,autumn,1
2000-11-13,3,8.9,4.7,9.3,23.0,33,5.8,2.0,0.0,0.0,0.0,0.98,6.800000000000001,4.2,0.0,0,11,2000,autumn,1
2000-11-14,3,10.1,3.8,10.2,24.5,77,7.5,0.8,0.0,0.0,0.0,1.07,6.949999999999999,6.3,0.0,1,11,2000,autumn,1
2000-11-15,3,11.4,5.9,9.6,21.2,71,8.6,2.9,0.0,0.0,0.0,0.93,8.65,5.5,0.0,2,11,2000,autumn,1
2000-11-16,1,14.5,4.4,8.7,18.7,88,12.9,1.8,0.0,0.0,0.0,1.12,9.45,10.1,0.0,3,11,2000,autumn,0
2000-11-17,3,16.3,6.8,9.4,14.8,125,16.0,4.5,0.0,0.0,0.0,1.16,11.55,9.5,0.0,4,11,2000,autumn,0
2000-11-18,3,14.0,6.9,12.6,25.6,65,11.1,4.9,0.0,0.0,0.0,1.23,10.45,7.1,0.0,5,11,2000,autumn,1
2000-11-19,0,14.5,5.1,10.9,24.8,74,12.4,2.0,0.0,0.0,0.0,1.09,9.8,9.4,0.0,6,11,2000,autumn,1
2000-11-20,3,15.7,4.6,8.9,15.8,97,15.5,2.2,0.0,0.0,0.0,1.03,10.149999999999999,11.1,0.0,0,11,2000,autumn,0
2000-11-21,3,14.1,8.6,6.4,14.4,126,13.7,7.3,0.0,0.0,0.0,0.76,11.35,5.5,0.0,1,11,2000,autumn,0
2000-11-22,3,11.8,7.0,6.6,13.3,15,10.6,5.6,0.0,0.0,0.0,0.71,9.4,4.800000000000001,0.0,2,11,2000,autumn,0
2000-11-23,3,8.0,2.3,18.6,36.4,52,6.1,-2.5,0.0,0.0,0.0,0.63,5.15,5.7,0.0,3,11,2000,autumn,1
2000-11-24,3,3.0,-0.1,17.8,35.3,40,-1.0,-4.3,0.0,0.0,0.0,0.67,1.45,3.1,0.0,4,11,2000,autumn,1
2000-11-25,71,5.1,-0.1,9.9,18.7,49,2.2,-3.5,0.0,0.0,0.07,0.59,2.5,5.199999999999999,0.0,5,11,2000,autumn,0
2000-11-26,71,3.9,-1.0,16.1,32.0,65,-0.4,-5.6,0.0,0.0,0.77,0.55,1.45,4.9,0.0,6,11,2000,autumn,1
2000-11-27,3,7.6,-0.9,18.0,37.8,76,3.1,-5.5,0.0,0.0,0.0,0.93,3.3499999999999996,8.5,0.0,0,11,2000,autumn,1
2000-11-28,3,9.0,3.7,18.5,37.8,74,4.5,-0.9,0.0,0.0,0.0,1.21,6.35,5.3,0.0,1,11,2000,autumn,1
2000-11-29,3,11.0,3.3,16.0,32.0,76,7.8,-1.2,0.0,0.0,0.0,1.02,7.15,7.7,0.0,2,11,2000,autumn,1
2000-11-30,3,11.6,3.4,9.0,20.2,40,9.2,0.3,0.0,0.0,0.0,0.76,7.5,8.2,0.0,3,11,2000,autumn,1
2000-12-01,3,6.5,2.1,9.2,19.8,40,3.9,-1.0,0.0,0.0,0.0,0.52,4.3,4.4,0.0,4,12,2000,winter,0
2000-12-02,3,10.2,2.7,9.4,20.5,265,8.4,0.2,0.0,0.0,0.0,0.46,6.449999999999999,7.499999999999999,0.0,5,12,2000,winter,1
2000-12-03,3,6.3,3.0,5.7,15.5,35,4.2,0.7,0.0,0.0,0.0,0.47,4.65,3.3,0.0,6,12,2000,winter,0
2000-12-04,3,9.2,1.8,7.5,14.4,79,7.1,-0.4,0.0,0.0,0.0,0.68,5.5,7.3999999999999995,0.0,0,12,2000,winter,0
2000-12-05,3,11.6,2.9,10.2,19.4,202,9.5,0.1,0.0,0.0,0.0,0.6,7.25,8.7,0.0,1,12,2000,winter,0
2000-12-06,3,8.0,3.3,12.7,24.5,337,5.7,-0.6,0.0,0.0,0.0,0.51,5.65,4.7,0.0,2,12,2000,winter,1
2000-12-07,3,3.0,-0.0,26.1,50.8,54,-1.0,-6.4,0.0,0.0,0.0,0.78,1.5,3.0,0.0,3,12,2000,winter,1
2000-12-08,3,1.9,-2.0,26.1,52.9,61,-4.4,-8.2,0.0,0.0,0.0,0.95,-0.050000000000000044,3.9,0.0,4,12,2000,winter,1
2000-12-09,0,7.0,-0.7,15.4,31.0,68,4.2,-5.5,0.0,0.0,0.0,0.69,3.15,7.7,0.0,5,12,2000,winter,1
2000-12-10,3,6.3,-1.4,8.3,14.8,60,3.6,-4.5,0.0,0.0,0.0,0.61,2.45,7.699999999999999,0.0,6,12,2000,winter,0
2000-12-11,3,9.5,4.0,7.7,12.6,96,7.3,1.5,0.0,0.0,0.0,0.71,6.75,5.5,0.0,0,12,2000,winter,0
2000-12-12,3,7.9,2.2,8.1,17.6,34,4.7,-0.7,0.0,0.0,0.0,0.67,5.050000000000001,5.7,0.0,1,12,2000,winter,0
2000-12-13,2,6.1,1.4,10.7,21.6,30,2.7,-1.6,0.0,0.0,0.0,0.58,3.75,4.699999999999999,0.0,2,12,2000,winter,1
2000-12-14,3,7.6,-0.2,10.9,20.9,172,4.9,-3.0,0.0,0.0,0.0,0.59,3.6999999999999997,7.8,0.0,3,12,2000,winter,1
2000-12-15,55,11.1,7.9,14.7,30.6,207,9.3,4.9,0.0,4.2,0.0,0.58,9.5,3.1999999999999993,4.2,4,12,2000,winter,1
2000-12-16,51,12.7,9.7,32.9,63.7,186,7.9,6.8,0.0,0.3,0.0,1.15,11.2,3.0,0.3,5,12,2000,winter,1
2000-12-17,63,13.1,8.1,32.5,64.4,226,8.1,4.7,0.0,7.3,0.0,0.99,10.6,5.0,7.3,6,12,2000,winter,1
2000-12-18,51,9.9,6.6,14.1,33.5,229,6.7,4.2,0.0,0.9,0.0,0.96,8.25,3.3000000000000007,0.9,0,12,2000,winter,1
2000-12-19,3,6.4,1.9,8.5,20.2,350,3.9,-1.1,0.0,0.0,0.0,0.47,4.15,4.5,0.0,1,12,2000,winter,1
2000-12-20,3,3.9,0.7,13.3,28.1,36,-0.0,-2.9,0.0,0.0,0.0,0.48,2.3,3.2,0.0,2,12,2000,winter,1
2000-12-21,73,2.9,-1.7,14.5,27.7,355,-1.4,-6.0,0.0,0.0,0.7,0.61,0.6,4.6,0.0,3,12,2000,winter,1
2000-12-22,3,0.2,-4.1,9.7,22.3,329,-3.3,-7.7,0.0,0.0,0.0,0.52,-1.9499999999999997,4.3,0.0,4,12,2000,winter,1
2000-12-23,0,1.6,-4.4,11.0,15.5,133,-1.9,-8.4,0.0,0.0,0.0,0.62,-1.4000000000000001,6.0,0.0,5,12,2000,winter,0
2000-12-24,0,5.0,-4.0,9.4,17.3,129,1.4,-7.8,0.0,0.0,0.0,0.8,0.5,9.0,0.0,6,12,2000,winter,0
2000-12-25,3,9.1,-0.6,23.9,46.1,209,5.0,-5.0,0.0,0.0,0.0,1.11,4.25,9.7,0.0,0,12,2000,winter,1
2000-12-26,3,10.9,7.9,33.3,64.1,193,5.4,2.7,0.0,0.0,0.0,1.22,9.4,3.0,0.0,1,12,2000,winter,1
2000-12-27,51,11.9,9.2,27.0,52.2,183,7.5,5.2,0.0,0.3,0.0,1.09,10.55,2.700000000000001,0.3,2,12,2000,winter,1
2000-12-28,3,12.7,10.9,27.1,54.7,182,8.2,6.6,0.0,0.0,0.0,1.57,11.8,1.799999999999999,0.0,3,12,2000,winter,1
2000-12-29,3,13.6,11.3,22.4,44.3,176,11.7,7.7,0.0,0.0,0.0,1.42,12.45,2.299999999999999,0.0,4,12,2000,winter,1
2000-12-30,3,13.9,10.8,25.2,50.4,174,9.9,8.2,0.0,0.0,0.0,1.45,12.350000000000001,3.0999999999999996,0.0,5,12,2000,winter,1
2000-12-31,53,12.9,10.0,16.3,34.2,185,10.7,7.6,0.0,2.8,0.0,0.83,11.45,2.9000000000000004,2.8,6,12,2000,winter,1
2001-01-01,3,12.0,5.1,13.6,28.1,158,11.3,3.4,0.0,0.0,0.0,0.63,8.55,6.9,0.0,0,1,2001,winter,1
2001-01-02,3,13.9,6.7,9.9,21.6,94,12.0,4.1,0.0,0.0,0.0,0.81,10.3,7.2,0.0,1,1,2001,winter,1
2001-01-03,3,9.6,4.2,8.8,16.6,320,8.3,1.5,0.0,0.0,0.0,0.47,6.9,5.3999999999999995,0.0,2,1,2001,winter,0
2001-01-04,3,9.9,7.4,11.2,23.4,102,8.2,5.0,0.0,0.0,0.0,0.44,8.65,2.5,0.0,3,1,2001,winter,1
2001-01-05,3,10.6,7.6,9.4,19.4,185,8.7,5.7,0.0,0.0,0.0,0.55,9.1,3.0,0.0,4,1,2001,winter,0
2001-01-06,3,10.6,6.2,5.6,11.5,169,9.3,4.2,0.0,0.0,0.0,0.63,8.4,4.3999999999999995,0.0,5,1,2001,winter,0
2001-01-07,3,10.8,6.7,13.5,28.1,205,8.2,4.7,0.0,0.0,0.0,0.59,8.75,4.1000000000000005,0.0,6,1,2001,winter,1
2001-01-08,3,10.5,8.6,19.8,38.2,200,7.8,6.1,0.0,0.0,0.0,0.56,9.55,1.9000000000000004,0.0,0,1,2001,winter,1
2001-01-09,3,12.2,9.2,20.3,42.5,187,8.6,6.7,0.0,0.0,0.0,0.99,10.7,3.0,0.0,1,1,2001,winter,1
2001-01-10,51,11.7,6.8,32.7,65.2,229,8.1,2.1,0.0,0.6,0.0,0.99,9.25,4.8999999999999995,0.6,2,1,2001,winter,1
2001-01-11,3,7.0,5.0,19.7,41.8,255,3.8,1.3,0.0,0.0,0.0,0.9,6.0,2.0,0.0,3,1,2001,winter,1
2001-01-12,61,8.8,4.9,28.7,60.1,228,4.3,0.9,0.0,6.1,0.0,0.84,6.8500000000000005,3.9000000000000004,6.1,4,1,2001,winter,1
2001-01-13,3,4.0,0.5,16.3,33.8,295,-0.3,-2.9,0.0,0.0,0.0,0.81,2.25,3.5,0.0,5,1,2001,winter,1
2001-01-14,3,1.2,-0.9,16.2,32.8,324,-2.3,-5.4,0.0,0.0,0.0,0.67,0.14999999999999997,2.1,0.0,6,1,2001,winter,1
2001-01-15,2,0.5,-2.8,15.6,32.0,35,-4.6,-8.1,0.0,0.0,0.0,0.82,-1.15,3.3,0.0,0,1,2001,winter,1
2001-01-16,0,2.8,-3.5,16.7,32.0,58,-2.0,-8.5,0.0,0.0,0.0,0.98,-0.3500000000000001,6.3,0.0,1,1,2001,winter,1
2001-01-17,3,2.7,-2.2,13.3,31.0,48,-1.7,-6.3,0.0,0.0,0.0,0.68,0.25,4.9,0.0,2,1,2001,winter,1
2001-01-18,3,0.4,-3.1,17.7,33.8,53,-4.5,-7.5,0.0,0.0,0.0,0.51,-1.35,3.5,0.0,3,1,2001,winter,1
2001-01-19,3,1.4,-2.5,28.8,56.5,62,-5.6,-8.8,0.0,0.0,0.0,0.98,-0.55,3.9,0.0,4,1,2001,winter,1
2001-01-20,2,2.0,-3.0,26.4,50.0,67,-3.7,-9.4,0.0,0.0,0.0,1.09,-0.5,5.0,0.0,5,1,2001,winter,1
2001-01-21,3,5.1,-0.3,9.8,19.4,50,1.9,-4.4,0.0,0.0,0.0,0.68,2.4,5.3999999999999995,0.0,6,1,2001,winter,0
2001-01-22,3,0.1,-3.4,20.5,40.7,44,-4.2,-9.5,0.0,0.0,0.0,0.83,-1.65,3.5,0.0,0,1,2001,winter,1
2001-01-23,3,-1.9,-5.0,32.7,63.4,63,-9.6,-12.1,0.0,0.0,0.0,1.29,-3.45,3.1,0.0,1,1,2001,winter,1
2001-01-24,1,-0.2,-5.6,26.9,53.6,71,-6.7,-12.2,0.0,0.0,0.0,1.29,-2.9,5.3999999999999995,0.0,2,1,2001,winter,1
2001-01-25,0,1.3,-5.0,23.9,49.7,65,-5.3,-11.0,0.0,0.0,0.0,1.33,-1.85,6.3,0.0,3,1,2001,winter,1
2001-01-26,2,6.2,-2.9,14.3,29.9,102,3.3,-7.8,0.0,0.0,0.0,0.94,1.6500000000000001,9.1,0.0,4,1,2001,winter,1
2001-01-27,3,8.4,0.6,12.4,27.4,136,4.9,-2.9,0.0,0.0,0.0,0.93,4.5,7.800000000000001,0.0,5,1,2001,winter,1
2001-01-28,3,9.9,6.2,18.8,37.1,180,5.9,3.1,0.0,0.0,0.0,0.85,8.05,3.7,0.0,6,1,2001,winter,1
2001-01-29,53,11.3,8.3,21.3,41.4,183,7.4,4.9,0.0,1.1,0.0,1.05,9.8,3.0,1.1,0,1,2001,winter,1
2001-01-30,51,11.9,9.6,21.8,43.6,192,9.0,6.5,0.0,0.1,0.0,1.0,10.75,2.3000000000000007,0.1,1,1,2001,winter,1
2001-01-31,3,14.2,9.5,15.8,32.8,138,11.3,6.5,0.0,0.0,0.0,1.51,11.85,4.699999999999999,0.0,2,1,2001,winter,1
2001-02-01,3,12.5,7.5,15.7,32.0,196,10.4,5.4,0.0,0.0,0.0,1.12,10.0,5.0,0.0,3,2,2001,winter,1
2001-02-02,51,8.1,2.3,9.3,26.3,325,6.6,-1.0,0.0,1.3,0.0,0.51,5.199999999999999,5.8,1.3,4,2,2001,winter,1
2001-02-03,55,10.1,1.7,18.4,36.7,119,7.5,-3.2,0.0,4.1,0.0,0.55,5.8999999999999995,8.4,4.1,5,2,2001,winter,1
2001-02-04,3,1.4,-1.7,18.4,38.2,320,-2.8,-5.4,0.0,0.0,0.0,0.89,-0.15000000000000002,3.0999999999999996,0.0,6,2,2001,winter,1
2001-02-05,53,7.1,-1.6,23.7,46.8,196,3.8,-5.4,0.0,3.0,0.0,0.75,2.75,8.7,3.0,0,2,2001,winter,1
2001-02-06,53,8.7,7.1,22.5,43.6,201,5.3,3.1,0.0,10.3,0.0,0.63,7.8999999999999995,1.5999999999999996,10.3,1,2,2001,winter,1
2001-02-07,53,8.7,5.1,13.4,26.6,55,6.7,2.1,0.0,4.7,0.0,0.51,6.8999999999999995,3.5999999999999996,4.7,2,2,2001,winter,1
2001-02-08,3,10.1,2.8,9.7,21.2,108,8.3,-0.3,0.0,0.0,0.0,0.89,6.449999999999999,7.3,0.0,3,2,2001,winter,1
2001-02-09,3,11.4,4.0,9.7,19.4,137,9.6,1.4,0.0,0.0,0.0,1.15,7.7,7.4,0.0,4,2,2001,winter,0
2001-02-10,2,13.7,4.3,9.8,15.1,72,12.0,1.7,0.0,0.0,0.0,1.51,9.0,9.399999999999999,0.0,5,2,2001,winter,0
2001-02-11,3,9.3,0.8,14.3,28.4,19,6.3,-3.4,0.0,0.0,0.0,1.13,5.050000000000001,8.5,0.0,6,2,2001,winter,1
2001-02-12,3,5.3,0.6,22.8,46.4,53,0.1,-3.7,0.0,0.0,0.0,0.71,2.9499999999999997,4.7,0.0,0,2,2001,winter,1
2001-02-13,3,7.2,0.4,16.5,32.4,67,4.4,-3.5,0.0,0.0,0.0,0.9,3.8000000000000003,6.8,0.0,1,2,2001,winter,1
2001-02-14,3,2.6,0.8,10.7,22.7,342,-0.4,-2.6,0.0,0.0,0.0,0.57,1.7000000000000002,1.8,0.0,2,2,2001,winter,1
2001-02-15,3,4.8,0.0,14.4,27.0,9,0.6,-3.4,0.0,0.0,0.0,0.8,2.4,4.8,0.0,3,2,2001,winter,1
2001-02-16,3,6.8,0.6,26.0,49.3,237,2.7,-2.8,0.0,0.0,0.0,1.38,3.6999999999999997,6.2,0.0,4,2,2001,winter,1
2001-02-17,3,6.9,2.5,11.9,28.4,334,3.8,-0.7,0.0,0.0,0.0,1.07,4.7,4.4,0.0,5,2,2001,winter,1
2001-02-18,71,5.6,-0.3,9.2,23.0,12,1.5,-4.1,0.0,0.0,0.07,1.21,2.65,5.8999999999999995,0.0,6,2,2001,winter,1
2001-02-19,71,7.6,0.5,26.7,57.2,208,3.0,-3.3,0.0,4.3,0.14,0.81,4.05,7.1,4.3,0,2,2001,winter,1
2001-02-20,71,2.0,-2.2,14.5,32.8,293,-1.5,-6.2,0.0,0.0,0.35,0.9,-0.10000000000000009,4.2,0.0,1,2,2001,winter,1
2001-02-21,71,2.8,-3.0,17.0,32.8,274,-2.2,-6.9,0.0,0.0,0.21,1.04,-0.10000000000000009,5.8,0.0,2,2,2001,winter,1
2001-02-22,73,5.3,2.8,31.5,62.3,216,1.6,-2.9,0.0,7.3,1.4,0.72,4.05,2.5,7.3,3,2,2001,winter,1
2001-02-23,71,6.0,3.9,28.8,61.6,228,1.3,-0.6,0.0,2.5,0.28,1.09,4.95,2.1,2.5,4,2,2001,winter,1
2001-02-24,75,8.3,0.3,24.5,48.6,211,4.0,-3.5,0.0,1.8,3.92,1.3,4.300000000000001,8.0,1.8,5,2,2001,winter,1
2001-02-25,73,7.7,1.6,21.3,46.1,357,5.3,-2.6,0.0,11.7,0.91,0.43,4.65,6.1,11.7,6,2,2001,winter,1
2001-02-26,73,8.4,-0.3,19.7,37.4,65,5.4,-5.1,0.0,3.6,2.24,0.81,4.05,8.700000000000001,3.6,0,2,2001,winter,1
2001-02-27,55,12.5,7.9,32.4,65.2,177,8.0,4.7,0.0,3.1,0.0,1.85,10.2,4.6,3.1,1,2,2001,winter,1
2001-02-28,3,7.5,-0.0,14.7,32.4,306,4.6,-3.9,0.0,0.0,0.0,1.05,3.75,7.5,0.0,2,2,2001,winter,1
2001-03-01,3,12.2,-0.8,21.3,42.1,86,8.1,-5.6,0.0,0.0,0.0,1.81,5.699999999999999,13.0,0.0,3,3,2001,spring,1
2001-03-02,53,11.8,8.2,31.0,59.0,190,8.6,2.8,0.0,3.7,0.0,1.43,10.0,3.6000000000000014,3.7,4,3,2001,spring,1
2001-03-03,51,10.7,7.5,26.7,53.3,208,6.9,3.3,0.0,1.9,0.0,1.35,9.1,3.1999999999999993,1.9,5,3,2001,spring,1
2001-03-04,51,12.7,9.0,35.2,70.9,186,6.9,4.1,0.0,0.6,0.0,2.37,10.85,3.6999999999999993,0.6,6,3,2001,spring,1
2001-03-05,3,14.0,9.2,28.0,56.5,197,10.2,6.5,0.0,0.0,0.0,2.19,11.6,4.800000000000001,0.0,0,3,2001,spring,1
2001-03-06,51,12.4,3.4,21.5,42.8,273,9.6,-1.4,0.0,0.9,0.0,1.28,7.9,9.0,0.9,1,3,2001,spring,1
